start_time	robot_id	from_position_id	to_position_id	measured_gps_x	measured_gps_y	real_gps_x	real_gps_y	measured_orientation	real_orientation	measured_lidar_distance	measured_radar_distance	real_distance	measured_temperature	real_temperature	decided_action	action_successful	holding_item_id	cardinality
257	1	461	431	16	11	15	11	Left	Left			0	33.83083	33.51446	StepForward	True		
257	3	852	852	28	12	28	12	Right	Right	1	1	0	92.37457	91.75419	DoNothing	True		10
257	12	228	258	7	18	7	18	Right	Right	5	5	0	87.0875	88.03998	StepForward	True		
257	11	406	406	13	16	13	16	Up	Up	3	3	0	84.74678	85.100555	DoNothing	True		5
257	20	77	77	2	17	2	17	Up	Up	3	3	0	95.64626	95.942986	DoNothing	True		1
257	9	437	437	15	17	14	17	Up	Up	7	7	0	66.79152	66.62893	DoNothing	True		6
257	19	87	87	2	28	2	27	Left	Left	2	2	0	75.84022	75.87479	DoNothing	True		8
257	22	428	428	14	8	14	8	Up	Up	3	3	0	102.8086	105.2553	DoNothing	True		4
257	26	56	55	1	26	1	26	Down	Down			0	37.300385	36.92817	StepForward	True		
257	18	696	696	23	6	23	6	Left	Left			0	102.32498	103.85115	DoNothing	True		11
257	5	621	620	20	21	20	21	Down	Down	3	3	0	77.53533	77.30171	StepForward	True		
257	21	304	304	10	4	10	4	Up	Up			0	110.998604	110.352036	DoNothing	True		3
257	0	842	842	28	2	28	2	Down	Down	2	2	0	35.33058	35.569878	DoNothing	True		12
257	23	38	38	1	7	1	8	Left	Left	1	1	0	77.62582	77.69281	DoNothing	True		2
257	17	36	36	1	6	1	6	Left	Left	1	1	0	94.778404	94.903114	DoNothing	True		3
257	16	746	746	24	26	24	26	Up	Up	3	4	0	38.712574	38.554977	DoNothing	True		8
257	13	549	579	19	9	18	9	Right	Right			0	76.18617	76.16974	StepForward	True		
257	25	121	151	4	1	4	1	Right	Right	7	7	0	96.8348	96.46141	StepForward	True		
257	10	628	628	20	28	20	28	Left	Left	5	5	0	81.91797	81.80008	DoNothing	True		7
257	8	356	356	11	26	11	26	Up	Up	3	3	0	75.1567	75.63461	DoNothing	True		1
257	24	724	723	24	4	24	4	Down	Down	4	4	0	91.12404	91.0295	StepForward	True		
257	29	525	525	17	14	17	15	Left	Left	5	5	0	45.684586	45.153515	TurnLeft	True		
257	27	399	429	13	9	13	9	Right	Right		6	0	101.86904	101.71224	StepForward	True		
257	15	859	859	28	17	28	19	Right	Right	1	1	0	56.256195	56.176067	DoNothing	True		9
257	28	34	34	1	4	1	4	Left	Left			0	45.396156	45.709133	TurnRight	True		
257	14	137	137	4	16	4	17	Left	Left	1	1	0	33.31205	32.93913	DoNothing	True		1
257	6	93	94	3	3	3	3	Up	Up			0	74.050255	73.942726	StepForward	True		
257	2	74	75	2	14	2	14	Up	Up	3	3	0	75.842674	76.01324	StepForward	True		
258	29	525	525	18	15	17	15	Down	Down			0	44.96118	45.153515	TurnLeft	True		
258	20	77	77	3	17	2	17	Up	Up	3	3	0	96.52762	95.942986	DoNothing	True		1
258	25	151	181	5	1	5	1	Right	Right	5	6	0	87.99751	87.831665	StepForward	True		
258	13	579	609	19	9	19	9	Right	Right	10	10	0	18.391642	18.052187	StepForward	True		
258	12	258	288	9	18	8	18	Right	Right	4	4	0	77.41014	77.49451	StepForward	True		
258	11	406	406	13	16	13	16	Up	Up	3	3	0	85.42845	85.100555	DoNothing	True		5
258	23	38	38	1	8	1	8	Left	Left	1	1	0	77.48319	77.69281	DoNothing	True		2
258	1	431	401	14	11	14	11	Left	Left			0	28.444572	28.745583	StepForward	True		
258	10	628	628	20	28	20	28	Left	Left	5	5	0	82.01129	81.80008	DoNothing	True		7
258	14	137	137	4	17	4	17	Left	Left	1	0	0	32.624622	32.93913	DoNothing	True		1
258	2	75	76	2	15	2	15	Up	Up	2	2	0	52.56681	52.68227	StepForward	True		
258	19	87	87	2	27	2	27	Left	Left	2	2	0	75.36211	75.87479	DoNothing	True		8
258	3	852	852	29	12	28	12	Right	Right	1	1	0	91.63939	91.75419	DoNothing	True		10
258	0	842	842	28	2	28	2	Down	Down	2	2	0	35.48235	35.569878	DoNothing	True		12
258	18	696	696	23	6	23	6	Left	Left			0	102.72283	103.85115	DoNothing	True		11
258	28	34	34	1	5	1	4	Up	Up	2	2	0	45.48978	45.709133	TurnRight	True		
258	22	428	428	14	8	14	8	Up	Up	1	1	0	104.53235	105.2553	DoNothing	True		4
258	8	356	356	11	26	11	26	Up	Up	3	3	0	75.300835	75.63461	DoNothing	True		1
258	26	55	54	1	25	1	25	Down	Down			0	32.608234	32.28752	StepForward	True		
258	5	620	619	21	20	20	20	Down	Down	2	2	0	68.15974	67.87619	StepForward	True		
258	17	36	36	1	6	1	6	Left	Left	1	1	0	94.80343	94.903114	DoNothing	True		3
258	24	723	722	24	3	24	3	Down	Down	3	4	0	65.619316	65.41897	StepForward	True		
258	21	304	304	10	5	10	4	Right	Up			0	110.691956	110.352036	DoNothing	True		3
258	27	429	459	14	9	14	9	Right	Right		6	0	103.62914	103.86455	StepForward	True		
258	6	94	95	3	4	3	4	Up	Up			0	103.38213	103.23235	StepForward	True		
258	9	437	437	14	17	14	17	Up	Up	7	7	0	66.80042	66.62893	DoNothing	True		6
258	16	746	746	25	26	24	26	Up	Up	3	3	0	38.48903	38.554977	DoNothing	True		8
258	15	859	859	28	19	28	19	Right	Right	1	1	0	56.214737	56.176067	DoNothing	True		9
259	20	77	77	2	17	2	17	Up	Up	3	3	0	95.84439	95.942986	DoNothing	True		1
259	27	459	489	15	9	15	9	Right	Right	6	4	0	30.797192	30.581783	StepForward	True		
259	14	137	137	4	17	4	17	Left	Left	0	1	0	32.660587	32.93913	DoNothing	True		1
259	3	852	852	28	12	28	12	Right	Right	1	1	0	91.64822	91.75419	DoNothing	True		10
259	22	428	428	12	7	14	8	Up	Up			0	104.65737	105.2553	DoNothing	True		4
259	12	288	318	8	18	9	18	Right	Right	3	3	0	41.70349	42.34537	StepForward	True		
259	6	95	96	3	5	3	5	Up	Up			0	31.19855	31.241938	StepForward	True		
259	11	406	406	13	16	13	16	Up	Up	3	3	0	84.669136	85.100555	DoNothing	True		5
259	13	609	639	20	9	20	9	Right	Right	9	9	0	41.635086	41.91903	StepForward	True		
259	10	628	628	20	28	20	28	Left	Left	5	5	0	81.45636	81.80008	DoNothing	True		7
259	17	36	36	1	7	1	6	Left	Left	1	1	0	95.04504	94.903114	DoNothing	True		3
259	18	696	696	23	6	23	6	Left	Left			0	103.48767	103.85115	DoNothing	True		11
259	19	87	87	1	27	2	27	Left	Left	2	2	0	75.99425	75.87479	DoNothing	True		8
259	23	38	38	1	8	1	8	Left	Left	1	1	0	77.531425	77.69281	DoNothing	True		2
259	28	34	34	1	4	1	4	Right	Right	4	4	0	45.631996	45.709133	TurnRight	True		
259	2	76	76	2	16	2	16	Up	Up	1	1	0	69.98142	69.970406	TurnLeft	True		
259	15	859	859	28	19	28	19	Right	Right	1	1	0	56.086853	56.176067	DoNothing	True		9
259	8	356	356	11	26	11	26	Up	Up	3	2	0	76.03611	75.63461	DoNothing	True		1
259	1	401	371	13	11	13	11	Left	Left			0	110.3562	109.301765	StepForward	True		
259	21	304	304	11	3	10	4	Up	Up			0	110.92912	110.352036	DoNothing	True		3
259	25	181	211	6	0	6	1	Right	Right	5	5	0	114.39147	116.01991	StepForward	True		
259	0	842	842	28	2	28	2	Down	Down	2	2	0	35.31767	35.569878	DoNothing	True		12
259	24	722	721	24	2	24	2	Down	Down	2	2	0	22.923002	22.555616	StepForward	True		
259	29	525	555	17	15	17	15	Right	Right	7	7	0	44.71079	45.153515	StepForward	True		
259	9	437	437	14	17	14	17	Up	Up	7	7	0	66.87573	66.62893	DoNothing	True		6
259	16	746	746	24	26	24	26	Up	Up	3	3	0	38.610676	38.554977	DoNothing	True		8
259	26	54	53	1	24	1	24	Down	Down			0	115.42963	117.927704	StepForward	True		
259	5	619	619	21	19	20	19	Down	Down	1	1	0	106.210434	105.1152	TurnLeft	True		
260	18	696	696	23	6	23	6	Left	Left			0	104.48502	103.85115	DoNothing	True		11
260	29	555	556	19	14	18	15	Right	Right	6	6	0	30.762293	31.02016	StepForward	True		
260	23	38	38	1	8	1	8	Left	Left	1	1	0	77.833824	77.69281	DoNothing	True		2
260	20	77	77	1	17	2	17	Up	Up	3	3	0	95.59682	95.942986	DoNothing	True		1
260	0	842	842	28	2	28	2	Down	Down	2	2	0	35.092888	35.569878	DoNothing	True		12
260	12	318	348	10	18	10	18	Right	Right	2	2	0	99.46588	99.71411	StepForward	True		
260	25	211	241	7	1	7	1	Right	Right	5	4	0	103.21742	103.770645	StepForward	True		
260	24	721	721	24	2	24	1	Down	Down	1	1	0	41.12985	40.881844	TurnLeft	True		
260	10	628	628	20	28	20	28	Left	Left	5	5	0	81.7821	81.80008	DoNothing	True		7
260	8	356	356	11	27	11	26	Up	Up	3	3	0	75.83652	75.63461	DoNothing	True		1
260	11	406	406	12	16	13	16	Up	Up	3	3	0	85.5153	85.100555	DoNothing	True		5
260	13	639	669	21	9	21	9	Right	Right	8	8	0	56.994358	57.371597	StepForward	True		
260	5	619	649	20	19	20	19	Right	Right			0	105.145996	105.1152	StepForward	True		
260	9	437	437	13	17	14	17	Up	Up	7	7	0	66.72254	66.62893	DoNothing	True		6
260	22	428	428	14	9	14	8	Up	Up			0	107.0262	105.2553	DoNothing	True		4
260	2	76	46	2	16	2	16	Left	Left	2	2	0	70.46032	69.970406	StepForward	True		
260	28	34	34	1	4	1	4	Down	Down	3	2	0	46.29304	45.709133	TurnRight	True		
260	1	371	341	12	10	12	11	Left	Left			0	41.586845	41.515854	StepForward	True		
260	26	53	52	1	23	1	23	Down	Down	7	7	0	53.883728	53.877937	StepForward	True		
260	6	96	97	3	6	3	6	Up	Up			0	99.89302	99.530624	StepForward	True		
260	15	859	859	28	19	28	19	Right	Right	1	1	0	56.157963	56.176067	DoNothing	True		9
260	14	137	137	4	17	4	17	Left	Left	1	1	0	32.82238	32.93913	DoNothing	True		1
260	27	489	519	16	9	16	9	Right	Right	6	6	0	90.890854	90.64323	StepForward	True		
260	17	36	36	1	6	1	6	Left	Left	1	1	0	94.71647	94.903114	DoNothing	True		3
260	3	852	852	28	12	28	12	Right	Right	1	1	0	91.79227	91.75419	DoNothing	True		10
260	21	304	304	9	4	10	4	Right	Up			0	111.84965	110.352036	DoNothing	True		3
260	16	746	746	24	26	24	26	Up	Up	3	3	0	38.147434	38.554977	DoNothing	True		8
260	19	87	87	2	27	2	27	Left	Left	2	2	0	76.13293	75.87479	DoNothing	True		8
261	22	428	428	12	7	14	8	Up	Up			0	104.604195	105.2553	DoNothing	True		4
261	26	52	52	1	22	1	22	Down	Down	6	6	0	60.557255	60.822334	TurnRight	True		
261	11	406	406	13	16	13	16	Up	Up	3	3	0	84.47689	85.100555	DoNothing	True		5
261	27	519	549	16	9	17	9	Right	Right	5	5	0	100.6095	101.18371	StepForward	True		
261	12	348	348	11	18	11	18	Right	Right	1	1	0	100.44198	102.08145	TurnLeft	True		
261	3	852	852	28	11	28	12	Right	Right	1	1	0	91.88985	91.75419	DoNothing	True		10
261	10	628	628	20	28	20	28	Left	Left	5	4	0	81.80721	81.80008	DoNothing	True		7
261	8	356	356	11	26	11	26	Up	Up	3	3	0	75.60965	75.63461	DoNothing	True		1
261	1	341	311	11	13	11	11	Left	Left			0	76.211136	75.985	StepForward	True		
261	20	77	77	2	17	2	17	Up	Up	3	3	0	96.17987	95.942986	DoNothing	True		1
261	25	241	271	9	1	8	1	Right	Right	3	3	0	43.251934	43.774544	StepForward	True		
261	29	556	556	18	16	18	16	Up	Up	1	1	0	117.37256	115.81523	TurnLeft	True		
261	0	842	842	28	1	28	2	Down	Down	2	2	0	35.63382	35.569878	DoNothing	True		12
261	23	38	38	1	8	1	8	Left	Left	1	1	0	77.45368	77.69281	DoNothing	True		2
261	16	746	746	24	26	24	26	Up	Up	3	3	0	38.405285	38.554977	DoNothing	True		8
261	18	696	696	23	6	23	6	Left	Left			0	102.36898	103.85115	DoNothing	True		11
261	6	97	98	3	7	3	7	Up	Up	10	10	0	22.474218	22.452011	StepForward	True		
261	24	721	751	24	2	24	1	Right	Right	5	5	0	41.380913	40.881844	StepForward	True		
261	19	87	87	1	26	2	27	Left	Left	2	3	0	75.98889	75.87479	DoNothing	True		8
261	21	304	304	10	4	10	4	Up	Up		7	0	111.37674	110.352036	DoNothing	True		3
261	15	859	859	27	19	28	19	Right	Right	1	1	0	55.933704	56.176067	DoNothing	True		9
261	28	34	34	2	4	1	4	Left	Left			0	45.44268	45.709133	TurnRight	True		
261	14	137	137	3	17	4	17	Left	Left	1	1	0	33.28536	32.93913	DoNothing	True		1
261	13	669	699	22	9	22	9	Right	Right	7	7	0	88.19777	87.9165	StepForward	True		
261	2	46	46	1	15	1	16	Left	Left	1	1	0	97.68284	98.136566	TurnRight	True		
261	5	649	648	21	19	21	19	Right	Right	7	7	0	83.187325	82.66389	StepForward	True		
261	17	36	36	0	6	1	6	Left	Left	1	1	0	94.65339	94.903114	DoNothing	True		3
261	9	437	437	14	17	14	17	Up	Up	7	7	0	66.57721	66.62893	DoNothing	True		6
262	29	556	556	18	16	18	16	Left	Left	5	5	0	114.48028	115.81523	TurnLeft	True		
262	12	348	349	10	18	11	18	Up	Up			0	103.05147	102.08145	StepForward	True		
262	24	751	751	24	0	25	1	Right	Right	4	4	0	53.13702	53.398514	TurnRight	True		
262	13	699	729	22	9	23	9	Right	Right	6	6	0	95.87062	95.80297	StepForward	True		
262	21	304	304	10	4	10	4	Up	Up		7	0	109.11487	110.352036	DoNothing	True		3
262	10	628	628	19	28	20	28	Left	Left	5	5	0	82.08123	81.80008	DoNothing	True		7
262	1	311	281	10	11	10	11	Left	Left	10	10	0	53.893528	54.574192	StepForward	True		
262	16	746	746	26	26	24	26	Up	Up	3	3	0	38.277847	38.554977	DoNothing	True		8
262	19	87	87	2	27	2	27	Left	Left	2	2	0	75.995094	75.87479	DoNothing	True		8
262	18	696	696	23	7	23	6	Left	Left			0	103.20053	103.85115	DoNothing	True		11
262	15	859	859	29	19	28	19	Right	Right	1	1	0	56.14035	56.176067	DoNothing	True		9
262	27	549	579	18	9	18	9	Right	Right	6	6	0	76.231735	76.16974	StepForward	True		
262	26	52	52	1	22	1	22	Left	Left	1	1	0	61.101208	60.822334	TurnRight	True		
262	28	34	34	2	4	1	4	Up	Up	2	2	0	45.906364	45.709133	TurnRight	True		
262	9	437	437	14	17	14	17	Up	Up	7	7	0	66.683525	66.62893	DoNothing	True		6
262	5	648	647	21	18	21	18	Down	Down			0	41.32436	41.58748	StepForward	True		
262	20	77	77	2	17	2	17	Up	Up	4	2	0	95.67876	95.942986	DoNothing	True		1
262	2	46	47	1	16	1	16	Up	Up	6	6	0	98.33023	98.136566	StepForward	True		
262	25	271	301	9	1	9	1	Right	Right	2	2	0	108.67553	110.99269	StepForward	True		
262	0	842	842	28	2	28	2	Down	Down	2	2	0	35.561016	35.569878	DoNothing	True		12
262	17	36	36	1	6	1	6	Left	Left	1	1	0	94.83544	94.903114	DoNothing	True		3
262	11	406	406	13	16	13	16	Up	Up	3	3	0	84.83038	85.100555	DoNothing	True		5
262	23	38	38	1	8	1	8	Left	Left	1	1	0	77.56476	77.69281	DoNothing	True		2
262	22	428	428	14	8	14	8	Up	Up			0	104.898125	105.2553	DoNothing	True		4
262	14	137	137	4	17	4	17	Left	Left	1	1	0	32.656372	32.93913	DoNothing	True		1
262	6	98	99	3	8	3	8	Up	Up	9	9	0	52.12208	52.509384	StepForward	True		
262	8	356	356	11	27	11	26	Up	Up	3	3	0	75.24857	75.63461	DoNothing	True		1
262	3	852	852	28	11	28	12	Right	Right	1	1	0	91.464516	91.75419	DoNothing	True		10
263	25	301	301	10	1	10	1	Right	Right	1	1	0	74.03113	74.64665	TurnLeft	True		
263	15	859	859	28	19	28	19	Right	Right	1	1	0	56.444622	56.176067	DoNothing	True		9
263	2	47	47	1	17	1	17	Up	Up	5	5	0	93.801926	93.486084	StepForward	False		
263	8	356	356	12	26	11	26	Up	Up	3	3	0	75.447136	75.63461	DoNothing	True		1
263	12	349	350	12	19	11	19	Up	Up	7	7	0	36.462	35.915695	StepForward	True		
263	16	746	746	24	26	24	26	Up	Up	3	3	0	38.660294	38.554977	DoNothing	True		8
263	29	556	555	18	16	18	16	Down	Down			0	116.182846	115.81523	StepForward	True		
263	17	36	36	1	6	1	6	Left	Left	1	0	0	95.26353	94.903114	DoNothing	True		3
263	22	428	428	14	9	14	8	Up	Up			0	108.02769	105.2553	DoNothing	True		4
263	20	77	77	2	17	2	17	Up	Up	3	3	0	95.485825	95.942986	DoNothing	True		1
263	21	304	304	10	2	10	4	Right	Up			0	107.919266	110.352036	DoNothing	True		3
263	19	87	87	3	29	2	27	Left	Left	2	2	0	75.67506	75.87479	DoNothing	True		8
263	0	842	842	28	1	28	2	Down	Down	2	2	0	35.739162	35.569878	DoNothing	True		12
263	3	852	852	28	12	28	12	Right	Right	1	1	0	91.88738	91.75419	DoNothing	True		10
263	13	729	759	22	10	24	9	Right	Right	5	5	0	73.87126	74.61609	StepForward	True		
263	24	751	751	25	2	25	1	Down	Down	1	1	0	53.046913	53.398514	TurnLeft	True		
263	10	628	628	20	27	20	28	Left	Left	5	5	0	80.74801	81.80008	DoNothing	True		7
263	1	281	251	9	11	9	11	Left	Left	9	9	0	94.972305	95.1663	StepForward	True		
263	11	406	406	13	16	13	16	Up	Up	3	3	0	85.25963	85.100555	DoNothing	True		5
263	14	137	137	4	18	4	17	Left	Left	1	1	0	33.418182	32.93913	DoNothing	True		1
263	18	696	696	23	7	23	6	Left	Left			0	103.47707	103.85115	DoNothing	True		11
263	28	34	34	1	4	1	4	Right	Right	4	4	0	45.071823	45.709133	TurnRight	True		
263	23	38	38	1	8	1	8	Left	Left	1	2	0	77.776146	77.69281	DoNothing	True		2
263	27	579	609	19	10	19	9	Right	Right	6	6	0	18.553852	18.052187	StepForward	True		
263	26	52	53	1	23	1	22	Up	Up	7	6	0	61.136925	60.822334	StepForward	True		
263	6	99	100	3	9	3	9	Up	Up	8	8	0	27.252268	27.285202	StepForward	True		
263	5	647	646	21	17	21	17	Down	Down			0	30.505257	30.310839	StepForward	True		
263	9	437	437	14	17	14	17	Up	Up	7	7	0	66.67364	66.62893	DoNothing	True		6
264	6	100	101	2	10	3	10	Up	Up	7	7	0	34.201645	34.356247	StepForward	True		
264	20	77	77	1	17	2	17	Up	Up	3	3	0	96.2908	95.942986	DoNothing	True		1
264	17	36	36	1	6	1	6	Left	Left	1	2	0	94.304054	94.903114	DoNothing	True		3
264	10	628	628	21	28	20	28	Left	Left	5	5	0	81.840706	81.80008	DoNothing	True		7
264	26	53	54	1	23	1	23	Up	Up	5	5	0	53.92954	53.877937	StepForward	True		
264	12	350	351	11	21	11	20	Up	Up	6	6	0	41.136063	41.30448	StepForward	True		
264	2	47	47	1	17	1	17	Right	Right	1	1	0	93.22902	93.486084	TurnLeft	True		
264	16	746	746	24	26	24	26	Up	Up	3	3	0	38.48755	38.554977	DoNothing	True		8
264	13	759	789	26	8	25	9	Right	Right	4	4	0	109.2251	110.55027	StepForward	True		
264	11	406	406	13	16	13	16	Up	Up	3	3	0	84.88842	85.100555	DoNothing	True		5
264	21	304	304	10	4	10	4	Left	Up			0	109.44451	110.352036	DoNothing	True		3
264	29	555	525	18	15	18	15	Down	Down			0	31.74756	31.02016	StepForward	True		
264	28	34	34	1	5	1	4	Down	Down	2	2	0	45.736374	45.709133	TurnLeft	True		
264	15	859	859	28	18	28	19	Right	Right	1	1	0	56.184135	56.176067	DoNothing	True		9
264	5	646	645	21	17	21	16	Down	Down			0	86.20724	86.203476	StepForward	True		
264	9	437	437	14	17	14	17	Up	Up	7	7	0	66.86138	66.62893	DoNothing	True		6
264	25	301	302	10	2	10	1	Up	Up	3	3	0	75.00901	74.64665	StepForward	True		
264	24	751	751	25	2	25	1	Right	Right	4	4	0	53.66648	53.398514	TurnLeft	True		
264	0	842	842	28	2	28	2	Down	Down	2	2	0	36.11146	35.569878	DoNothing	True		12
264	19	87	87	1	26	2	27	Left	Left	2	2	0	75.521675	75.87479	DoNothing	True		8
264	23	38	38	1	8	1	8	Left	Left	1	1	0	77.778725	77.69281	DoNothing	True		2
264	14	137	137	4	17	4	17	Left	Left	1	1	0	32.933376	32.93913	DoNothing	True		1
264	22	428	428	14	9	14	8	Up	Up			0	106.62874	105.2553	DoNothing	True		4
264	8	356	356	11	26	11	26	Up	Up	3	3	0	75.6993	75.63461	DoNothing	True		1
264	18	696	696	23	6	23	6	Left	Left			0	105.61195	103.85115	DoNothing	True		11
264	27	609	639	20	9	20	9	Right	Right	6	6	0	42.36975	41.91903	StepForward	True		
264	1	251	221	8	11	8	11	Left	Left	5	5	0	57.060658	56.939644	StepForward	True		
264	3	852	852	28	12	28	12	Right	Right	1	1	0	91.77717	91.75419	DoNothing	True		10
265	22	428	428	12	10	14	8	Up	Up			0	107.5742	105.2553	DoNothing	True		4
265	18	696	696	23	6	23	6	Left	Left			0	104.25065	103.85115	DoNothing	True		11
265	1	221	191	7	11	7	11	Left	Left	4	4	0	90.59163	90.726616	StepForward	True		
265	11	406	406	13	16	13	16	Up	Up	3	3	0	85.184875	85.100555	DoNothing	True		5
265	29	525	525	17	14	17	15	Left	Left	5	5	0	44.944134	45.153515	TurnLeft	True		
265	14	137	137	4	17	4	17	Left	Left	1	1	0	33.148373	32.93913	DoNothing	True		1
265	5	645	644	20	15	21	15	Down	Down	6	6	0	59.052647	59.373356	StepForward	True		
265	16	746	746	24	26	24	26	Up	Up	3	3	0	38.852142	38.554977	DoNothing	True		8
265	8	356	356	12	25	11	26	Up	Up	3	3	0	75.42323	75.63461	DoNothing	True		1
265	25	302	303	10	2	10	2	Up	Up	2	2	0	22.130945	22.13333	StepForward	True		
265	26	54	55	1	23	1	24	Up	Up	4	4	0	118.45907	117.927704	StepForward	True		
265	17	36	36	2	6	1	6	Left	Left	1	1	0	95.14194	94.903114	DoNothing	True		3
265	20	77	77	1	17	2	17	Up	Up	3	3	0	96.36438	95.942986	DoNothing	True		1
265	13	789	819	26	9	26	9	Right	Right	3	3	0	49.33851	49.644703	StepForward	True		
265	21	304	304	10	4	10	4	Right	Up			0	112.95272	110.352036	DoNothing	True		3
265	10	628	628	20	28	20	28	Left	Left	5	5	0	81.80007	81.80008	DoNothing	True		7
265	28	34	34	1	4	1	4	Right	Right	4	4	0	45.8576	45.709133	TurnRight	True		
265	3	852	852	28	12	28	12	Right	Right	1	1	0	91.480965	91.75419	DoNothing	True		10
265	27	639	669	21	10	21	9	Right	Right	6	6	0	57.151413	57.371597	StepForward	True		
265	19	87	87	2	27	2	27	Left	Left	2	2	0	76.13474	75.87479	DoNothing	True		8
265	15	859	859	28	19	28	19	Right	Right	1	1	0	56.278984	56.176067	DoNothing	True		9
265	2	47	48	1	17	1	17	Up	Up	8	8	0	93.61655	93.486084	StepForward	True		
265	23	38	38	1	8	1	8	Left	Left	1	1	0	77.791695	77.69281	DoNothing	True		2
265	12	351	352	11	21	11	21	Up	Up	5	5	0	89.952576	89.77231	StepForward	True		
265	24	751	752	25	0	25	1	Up	Up			0	53.28809	53.398514	StepForward	True		
265	6	101	102	3	11	3	11	Up	Up	6	6	0	75.558846	75.20221	StepForward	True		
265	0	842	842	28	3	28	2	Down	Down	2	2	0	35.397106	35.569878	DoNothing	True		12
265	9	437	437	14	17	14	17	Up	Up	7	7	0	66.615105	66.62893	DoNothing	True		6
266	1	191	161	6	11	6	11	Left	Left	6	6	0	28.310728	28.256649	StepForward	True		
266	8	356	356	11	26	11	26	Up	Up	3	3	0	75.81619	75.63461	DoNothing	True		1
266	12	352	353	12	22	11	22	Up	Up	4	4	0	94.48026	93.72607	StepForward	True		
266	16	746	746	23	26	24	26	Up	Up	3	3	0	37.96998	38.554977	DoNothing	True		8
266	29	525	525	16	15	17	15	Down	Down			0	44.86087	45.153515	TurnLeft	True		
266	5	644	643	20	14	21	14	Down	Down			0	58.667274	59.099323	StepForward	True		
266	10	628	628	20	28	20	28	Left	Left	5	5	0	81.69206	81.80008	DoNothing	True		7
266	19	87	87	3	27	2	27	Left	Left	2	2	0	76.09227	75.87479	DoNothing	True		8
266	26	55	56	1	26	1	25	Up	Up	3	3	0	32.25771	32.28752	StepForward	True		
266	25	303	303	10	2	10	3	Up	Up	1	1	0	19.308413	19.234018	TurnLeft	True		
266	17	36	36	1	6	1	6	Left	Left	1	0	0	95.10516	94.903114	DoNothing	True		3
266	13	819	849	27	9	27	9	Right	Right	2	3	0	29.560745	29.748936	StepForward	True		
266	3	852	852	27	12	28	12	Right	Right	1	1	0	91.72288	91.75419	DoNothing	True		10
266	21	304	304	10	4	10	4	Up	Up			0	110.66598	110.352036	DoNothing	True		3
266	2	48	78	0	18	1	18	Up	Up	8	8	0	17.832613	18.300552	StepForward	True		
266	20	77	77	2	17	2	17	Up	Up	1	0	0	96.40488	95.942986	DoNothing	True		1
266	9	437	437	14	18	14	17	Up	Up	7	7	0	66.418884	66.62893	DoNothing	True		6
266	0	842	842	28	2	28	2	Down	Down	2	2	0	35.80417	35.569878	DoNothing	True		12
266	18	696	696	23	7	23	6	Left	Left			0	104.87123	103.85115	DoNothing	True		11
266	22	428	428	14	8	14	8	Up	Up			0	103.78188	105.2553	DoNothing	True		4
266	15	859	859	28	19	28	19	Right	Right	1	1	0	56.64644	56.176067	DoNothing	True		9
266	14	137	137	4	16	4	17	Left	Left	1	1	0	32.605164	32.93913	DoNothing	True		1
266	23	38	38	1	8	1	8	Left	Left	1	1	0	77.68278	77.69281	DoNothing	True		2
266	27	669	699	23	9	22	9	Right	Right	6	6	0	88.40221	87.9165	StepForward	True		
266	28	34	34	2	4	1	4	Down	Down	2	2	0	45.65147	45.709133	TurnLeft	True		
266	6	102	103	3	12	3	12	Up	Up	5	5	0	85.820564	85.75901	StepForward	True		
266	24	752	753	24	2	25	2	Up	Up			0	116.16404	116.11424	StepForward	True		
266	11	406	406	14	16	13	16	Up	Up	3	3	0	85.29434	85.100555	DoNothing	True		5
267	28	34	34	0	4	1	4	Right	Right	4	4	0	45.85691	45.709133	TurnRight	True		
267	9	437	437	15	17	14	17	Up	Up	7	7	0	66.76822	66.62893	DoNothing	True		6
267	3	852	852	28	12	28	12	Right	Right	1	1	0	92.169914	91.75419	DoNothing	True		10
267	18	696	696	23	6	23	6	Left	Left			0	105.476204	103.85115	DoNothing	True		11
267	17	36	36	1	6	1	6	Left	Left	1	1	0	94.69808	94.903114	DoNothing	True		3
267	8	356	356	11	26	11	26	Up	Up	3	3	0	75.01944	75.63461	DoNothing	True		1
267	23	38	38	1	8	1	8	Left	Left	1	1	0	77.7919	77.69281	DoNothing	True		2
267	19	87	87	3	28	2	27	Left	Left	2	2	0	75.06918	75.87479	DoNothing	True		8
267	20	77	77	2	18	2	17	Up	Up	1	1	0	95.995125	95.942986	DoNothing	True		1
267	0	842	842	28	2	28	2	Down	Down	2	2	0	35.82122	35.569878	DoNothing	True		12
267	16	746	746	24	25	24	26	Up	Up	3	3	0	39.124237	38.554977	DoNothing	True		8
267	1	161	131	5	11	5	11	Left	Left	5	6	0	66.50572	66.465034	StepForward	True		
267	24	753	754	25	3	25	3	Up	Up			0	65.41052	65.36623	StepForward	True		
267	25	303	273	10	3	10	3	Left	Left	2	2	0	19.684175	19.234018	StepForward	True		
267	27	699	729	23	9	23	9	Right	Right	5	4	0	96.03268	95.80297	StepForward	True		
267	6	103	104	3	13	3	13	Up	Up	4	4	0	48.849667	48.777473	StepForward	True		
267	22	428	428	15	8	14	8	Up	Up			0	102.4697	105.2553	DoNothing	True		4
267	2	78	108	2	18	2	18	Right	Right	10	10	0	92.93509	92.56154	StepForward	True		
